Category;Category:Subcategory;Category:Subcategory:Model;D4+Date;Orders;Sales
Bikes;Road Bikes;Road-650;1/10/2003;4;3131,96
Bikes;Road Bikes;Road-650;1/12/2003;2;1565,98
Bikes;Road Bikes;Road-650;1/13/2003;2;1565,98
Bikes;Road Bikes;Road-650;1/14/2003;4;3131,96
Bikes;Road Bikes;Road-650;1/15/2003;1;782,99
Bikes;Road Bikes;Road-650;1/17/2003;1;782,99
Bikes;Road Bikes;Road-650;1/19/2003;2;1565,98
Bikes;Road Bikes;Road-650;1/20/2003;3;2348,97
Bikes;Road Bikes;Road-650;1/22/2003;5;3914,95
Bikes;Road Bikes;Road-650;1/24/2003;1;782,99
Bikes;Road Bikes;Road-650;1/25/2003;1;782,99
Bikes;Road Bikes;Road-650;1/27/2003;4;3131,96
Bikes;Road Bikes;Road-650;1/28/2003;2;1565,98
Bikes;Road Bikes;Road-650;1/29/2003;1;782,99
Bikes;Road Bikes;Road-650;1/30/2003;1;782,99
Bikes;Road Bikes;Road-650;1/31/2003;1;782,99
Bikes;Road Bikes;Road-650;2/2/2003;1;782,99
Bikes;Road Bikes;Road-650;2/3/2003;1;782,99
Bikes;Road Bikes;Road-650;2/4/2003;5;3914,95
Bikes;Road Bikes;Road-650;2/5/2003;1;782,99
Bikes;Road Bikes;Road-650;2/6/2003;1;782,99
Bikes;Road Bikes;Road-650;2/7/2003;1;782,99
Bikes;Road Bikes;Road-650;2/8/2003;1;782,99
Bikes;Road Bikes;Road-650;2/10/2003;2;1565,98
Bikes;Road Bikes;Road-650;2/11/2003;2;1565,98
Bikes;Road Bikes;Road-650;2/13/2003;1;782,99
Bikes;Road Bikes;Road-650;2/14/2003;1;782,99
Bikes;Road Bikes;Road-650;2/15/2003;4;3131,96
Bikes;Road Bikes;Road-650;2/16/2003;3;2348,97
Bikes;Road Bikes;Road-650;2/18/2003;4;3131,96
Bikes;Road Bikes;Road-650;2/20/2003;3;2348,97
Bikes;Road Bikes;Road-650;2/21/2003;2;1565,98
Bikes;Road Bikes;Road-650;2/24/2003;2;1565,98
Bikes;Road Bikes;Road-650;2/26/2003;2;1565,98
Bikes;Road Bikes;Road-650;2/27/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/2/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/3/2003;1;782,99
Bikes;Road Bikes;Road-650;3/4/2003;3;2348,97
Bikes;Road Bikes;Road-650;3/5/2003;3;2348,97
Bikes;Road Bikes;Road-650;3/6/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/7/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/8/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/9/2003;3;2348,97
Bikes;Road Bikes;Road-650;3/10/2003;4;3131,96
Bikes;Road Bikes;Road-650;3/12/2003;3;2348,97
Bikes;Road Bikes;Road-650;3/13/2003;5;3914,95
Bikes;Road Bikes;Road-650;3/14/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/15/2003;1;782,99
Bikes;Road Bikes;Road-650;3/17/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/18/2003;1;782,99
Bikes;Road Bikes;Road-650;3/19/2003;3;2348,97
Bikes;Road Bikes;Road-650;3/20/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/21/2003;1;782,99
Bikes;Road Bikes;Road-650;3/22/2003;1;782,99
Bikes;Road Bikes;Road-650;3/23/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/24/2003;5;3914,95
Bikes;Road Bikes;Road-650;3/26/2003;2;1565,98
Bikes;Road Bikes;Road-650;3/30/2003;1;782,99
Bikes;Road Bikes;Road-650;3/31/2003;2;1565,98
Bikes;Road Bikes;Road-650;4/1/2003;4;3131,96
Bikes;Road Bikes;Road-650;4/2/2003;1;782,99
Bikes;Road Bikes;Road-650;4/3/2003;2;1565,98
Bikes;Road Bikes;Road-650;4/5/2003;2;1565,98
Bikes;Road Bikes;Road-650;4/7/2003;4;3131,96
Bikes;Road Bikes;Road-650;4/8/2003;2;1565,98
Bikes;Road Bikes;Road-650;4/9/2003;3;2348,97
Bikes;Road Bikes;Road-650;4/10/2003;3;2348,97
Bikes;Road Bikes;Road-650;4/13/2003;3;2348,97
Bikes;Road Bikes;Road-650;4/15/2003;1;782,99
Bikes;Road Bikes;Road-650;4/16/2003;3;2348,97
Bikes;Road Bikes;Road-650;4/19/2003;2;1565,98
Bikes;Road Bikes;Road-650;4/20/2003;3;2348,97
Bikes;Road Bikes;Road-650;4/23/2003;2;1565,98
Bikes;Road Bikes;Road-650;4/24/2003;1;782,99
Bikes;Road Bikes;Road-650;4/25/2003;5;3914,95
Bikes;Road Bikes;Road-650;4/26/2003;1;782,99
Bikes;Road Bikes;Road-650;4/27/2003;3;2348,97
Bikes;Road Bikes;Road-650;4/29/2003;4;3131,96
Bikes;Road Bikes;Road-650;4/30/2003;1;782,99
Bikes;Road Bikes;Road-650;5/1/2003;3;2348,97
Bikes;Road Bikes;Road-650;5/2/2003;3;2348,97
Bikes;Road Bikes;Road-650;5/3/2003;3;2348,97
Bikes;Road Bikes;Road-650;5/4/2003;2;1565,98
Bikes;Road Bikes;Road-650;5/5/2003;2;1565,98
Bikes;Road Bikes;Road-650;5/6/2003;3;2348,97
Bikes;Road Bikes;Road-650;5/7/2003;5;3914,95
Bikes;Road Bikes;Road-650;5/8/2003;4;3131,96
Bikes;Road Bikes;Road-650;5/9/2003;3;2348,97
Bikes;Road Bikes;Road-650;5/11/2003;1;782,99
Bikes;Road Bikes;Road-650;5/12/2003;3;2348,97
Bikes;Road Bikes;Road-650;5/13/2003;3;2348,97
Bikes;Road Bikes;Road-650;5/14/2003;1;782,99
Bikes;Road Bikes;Road-650;5/15/2003;4;3131,96
Bikes;Road Bikes;Road-650;5/16/2003;1;782,99
Bikes;Road Bikes;Road-650;5/17/2003;4;3131,96
Bikes;Road Bikes;Road-650;5/18/2003;4;3131,96
Bikes;Road Bikes;Road-650;5/19/2003;1;782,99
Bikes;Road Bikes;Road-650;5/20/2003;2;1565,98
Bikes;Road Bikes;Road-650;5/21/2003;1;782,99
Bikes;Road Bikes;Road-650;5/22/2003;1;782,99
Bikes;Road Bikes;Road-650;5/23/2003;1;782,99
Bikes;Road Bikes;Road-650;5/24/2003;3;2348,97
Bikes;Road Bikes;Road-650;5/25/2003;4;3131,96
Bikes;Road Bikes;Road-650;5/26/2003;3;2348,97
Bikes;Road Bikes;Road-650;5/28/2003;1;782,99
Bikes;Road Bikes;Road-650;5/29/2003;2;1565,98
Bikes;Road Bikes;Road-650;5/31/2003;1;782,99
Bikes;Road Bikes;Road-650;6/1/2003;2;1565,98
Bikes;Road Bikes;Road-650;6/2/2003;2;1565,98
Bikes;Road Bikes;Road-650;6/3/2003;1;782,99
Bikes;Road Bikes;Road-650;6/4/2003;2;1565,98
Bikes;Road Bikes;Road-650;6/5/2003;6;4697,94
Bikes;Road Bikes;Road-650;6/6/2003;1;782,99
Bikes;Road Bikes;Road-650;6/7/2003;1;782,99
Bikes;Road Bikes;Road-650;6/8/2003;2;1565,98
Bikes;Road Bikes;Road-650;6/9/2003;4;3131,96
Bikes;Road Bikes;Road-650;6/10/2003;3;2348,97
Bikes;Road Bikes;Road-650;6/11/2003;2;1565,98
Bikes;Road Bikes;Road-650;6/12/2003;5;3914,95
Bikes;Road Bikes;Road-650;6/13/2003;4;3131,96
Bikes;Road Bikes;Road-650;6/14/2003;2;1565,98
Bikes;Road Bikes;Road-650;6/15/2003;6;4697,94
Bikes;Road Bikes;Road-650;6/16/2003;2;1565,98
Bikes;Road Bikes;Road-650;6/17/2003;3;2348,97
Bikes;Road Bikes;Road-650;6/18/2003;1;782,99
Bikes;Road Bikes;Road-650;6/19/2003;3;2348,97
Bikes;Road Bikes;Road-650;6/20/2003;3;2348,97
Bikes;Road Bikes;Road-650;6/22/2003;2;1565,98
Bikes;Road Bikes;Road-650;6/23/2003;1;782,99
Bikes;Road Bikes;Road-650;6/24/2003;1;782,99
Bikes;Road Bikes;Road-650;6/25/2003;1;782,99
Bikes;Road Bikes;Road-650;6/26/2003;3;2348,97
Bikes;Road Bikes;Road-650;6/27/2003;3;2348,97
Bikes;Road Bikes;Road-650;6/28/2003;2;1565,98
Bikes;Road Bikes;Road-650;6/29/2003;1;782,99
Bikes;Road Bikes;Road-650;6/30/2003;1;782,99
Bikes;Road Bikes;Road-650;7/1/2003;4;3131,96
Bikes;Road Bikes;Road-650;7/2/2003;2;1565,98
Bikes;Road Bikes;Road-650;7/3/2003;5;3914,95
Bikes;Road Bikes;Road-650;7/4/2003;2;1565,98
Bikes;Road Bikes;Road-650;7/5/2003;1;782,99
Bikes;Road Bikes;Road-650;7/6/2003;2;1565,98
Bikes;Road Bikes;Road-650;7/7/2003;1;782,99
Bikes;Road Bikes;Road-650;7/8/2003;3;2348,97
Bikes;Road Bikes;Road-650;7/10/2003;4;3131,96
Bikes;Road Bikes;Road-650;7/11/2003;1;782,99
Bikes;Road Bikes;Road-650;7/12/2003;1;782,99
Bikes;Road Bikes;Road-750;7/13/2003;2;1079,98
Bikes;Road Bikes;Road-750;7/14/2003;2;1079,98
Bikes;Road Bikes;Road-750;7/15/2003;3;1619,97
Bikes;Road Bikes;Road-750;7/16/2003;4;2159,96
Bikes;Road Bikes;Road-750;7/19/2003;1;539,99
Bikes;Road Bikes;Road-750;7/20/2003;2;1079,98
Bikes;Road Bikes;Road-750;7/21/2003;3;1619,97
Bikes;Road Bikes;Road-750;7/22/2003;4;2159,96
Bikes;Road Bikes;Road-750;7/23/2003;2;1079,98
Bikes;Road Bikes;Road-750;7/24/2003;4;2159,96
Bikes;Road Bikes;Road-750;7/25/2003;1;539,99
Bikes;Road Bikes;Road-750;7/26/2003;3;1619,97
Bikes;Road Bikes;Road-750;7/27/2003;3;1619,97
Bikes;Road Bikes;Road-750;7/28/2003;3;1619,97
Bikes;Road Bikes;Road-750;7/29/2003;2;1079,98
Bikes;Road Bikes;Road-750;7/31/2003;5;2699,95
Bikes;Road Bikes;Road-750;8/1/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/2/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/3/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/4/2003;1;539,99
Bikes;Road Bikes;Road-750;8/5/2003;5;2699,95
Bikes;Road Bikes;Road-750;8/6/2003;5;2699,95
Bikes;Road Bikes;Road-750;8/7/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/8/2003;4;2159,96
Bikes;Road Bikes;Road-750;8/9/2003;1;539,99
Bikes;Road Bikes;Road-750;8/10/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/11/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/12/2003;1;539,99
Bikes;Road Bikes;Road-750;8/13/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/14/2003;1;539,99
Bikes;Road Bikes;Road-750;8/15/2003;1;539,99
Bikes;Road Bikes;Road-750;8/16/2003;1;539,99
Bikes;Road Bikes;Road-750;8/18/2003;1;539,99
Bikes;Road Bikes;Road-750;8/19/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/20/2003;3;1619,97
Bikes;Road Bikes;Road-750;8/21/2003;3;1619,97
Bikes;Road Bikes;Road-750;8/22/2003;3;1619,97
Bikes;Road Bikes;Road-750;8/23/2003;5;2699,95
Bikes;Road Bikes;Road-750;8/24/2003;4;2159,96
Bikes;Road Bikes;Road-750;8/25/2003;1;539,99
Bikes;Road Bikes;Road-750;8/26/2003;6;3239,94
Bikes;Road Bikes;Road-750;8/27/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/28/2003;1;539,99
Bikes;Road Bikes;Road-750;8/29/2003;2;1079,98
Bikes;Road Bikes;Road-750;8/30/2003;6;3239,94
Bikes;Road Bikes;Road-750;8/31/2003;5;2699,95
Bikes;Road Bikes;Road-750;9/1/2003;2;1079,98
Bikes;Road Bikes;Road-750;9/2/2003;4;2159,96
Bikes;Road Bikes;Road-750;9/3/2003;3;1619,97
Bikes;Road Bikes;Road-750;9/4/2003;1;539,99
Bikes;Road Bikes;Road-750;9/5/2003;3;1619,97
Bikes;Road Bikes;Road-750;9/6/2003;3;1619,97
Bikes;Road Bikes;Road-750;9/7/2003;3;1619,97
Bikes;Road Bikes;Road-750;9/8/2003;1;539,99
Bikes;Road Bikes;Road-750;9/9/2003;3;1619,97
Bikes;Road Bikes;Road-750;9/10/2003;4;2159,96
Bikes;Road Bikes;Road-750;9/11/2003;2;1079,98
Bikes;Road Bikes;Road-750;9/12/2003;4;2159,96
Bikes;Road Bikes;Road-750;9/13/2003;2;1079,98
Bikes;Road Bikes;Road-750;9/14/2003;5;2699,95
Bikes;Road Bikes;Road-750;9/16/2003;3;1619,97
Bikes;Road Bikes;Road-750;9/17/2003;6;3239,94
Bikes;Road Bikes;Road-750;9/18/2003;1;539,99
Bikes;Road Bikes;Road-750;9/19/2003;2;1079,98
Bikes;Road Bikes;Road-750;9/20/2003;2;1079,98
Bikes;Road Bikes;Road-750;9/21/2003;2;1079,98
Bikes;Road Bikes;Road-750;9/22/2003;6;3239,94
Bikes;Road Bikes;Road-750;9/23/2003;4;2159,96
Bikes;Road Bikes;Road-750;9/24/2003;3;1619,97
Bikes;Road Bikes;Road-750;9/25/2003;3;1619,97
Bikes;Road Bikes;Road-750;9/26/2003;5;2699,95
Bikes;Road Bikes;Road-750;9/27/2003;4;2159,96
Bikes;Road Bikes;Road-750;9/28/2003;3;1619,97
Bikes;Road Bikes;Road-750;9/29/2003;4;2159,96
Bikes;Road Bikes;Road-750;9/30/2003;2;1079,98
Bikes;Road Bikes;Road-750;10/1/2003;1;539,99
Bikes;Road Bikes;Road-750;10/2/2003;2;1079,98
Bikes;Road Bikes;Road-750;10/3/2003;4;2159,96
Bikes;Road Bikes;Road-750;10/4/2003;6;3239,94
Bikes;Road Bikes;Road-750;10/5/2003;6;3239,94
Bikes;Road Bikes;Road-750;10/6/2003;1;539,99
Bikes;Road Bikes;Road-750;10/7/2003;2;1079,98
Bikes;Road Bikes;Road-750;10/8/2003;4;2159,96
Bikes;Road Bikes;Road-750;10/9/2003;1;539,99
Bikes;Road Bikes;Road-750;10/10/2003;1;539,99
Bikes;Road Bikes;Road-750;10/11/2003;1;539,99
Bikes;Road Bikes;Road-750;10/12/2003;3;1619,97
Bikes;Road Bikes;Road-750;10/13/2003;4;2159,96
Bikes;Road Bikes;Road-750;10/14/2003;2;1079,98
Bikes;Road Bikes;Road-750;10/15/2003;5;2699,95
Bikes;Road Bikes;Road-750;10/16/2003;4;2159,96
Bikes;Road Bikes;Road-750;10/17/2003;3;1619,97
Bikes;Road Bikes;Road-750;10/18/2003;2;1079,98
Bikes;Road Bikes;Road-750;10/19/2003;5;2699,95
Bikes;Road Bikes;Road-750;10/20/2003;3;1619,97
Bikes;Road Bikes;Road-750;10/22/2003;3;1619,97
Bikes;Road Bikes;Road-750;10/23/2003;3;1619,97
Bikes;Road Bikes;Road-750;10/24/2003;3;1619,97
Bikes;Road Bikes;Road-750;10/25/2003;3;1619,97
Bikes;Road Bikes;Road-750;10/26/2003;5;2699,95
Bikes;Road Bikes;Road-750;10/27/2003;3;1619,97
Bikes;Road Bikes;Road-750;10/28/2003;2;1079,98
Bikes;Road Bikes;Road-750;10/29/2003;4;2159,96
Bikes;Road Bikes;Road-750;10/30/2003;1;539,99
Bikes;Road Bikes;Road-750;10/31/2003;3;1619,97
Bikes;Road Bikes;Road-750;11/1/2003;2;1079,98
Bikes;Road Bikes;Road-750;11/2/2003;4;2159,96
Bikes;Road Bikes;Road-750;11/3/2003;3;1619,97
Bikes;Road Bikes;Road-750;11/4/2003;6;3239,94
Bikes;Road Bikes;Road-750;11/5/2003;1;539,99
Bikes;Road Bikes;Road-750;11/6/2003;3;1619,97
Bikes;Road Bikes;Road-750;11/7/2003;3;1619,97
Bikes;Road Bikes;Road-750;11/8/2003;2;1079,98
Bikes;Road Bikes;Road-750;11/9/2003;4;2159,96
Bikes;Road Bikes;Road-750;11/10/2003;4;2159,96
Bikes;Road Bikes;Road-750;11/11/2003;5;2699,95
Bikes;Road Bikes;Road-750;11/12/2003;4;2159,96
Bikes;Road Bikes;Road-750;11/13/2003;6;3239,94
Bikes;Road Bikes;Road-750;11/14/2003;1;539,99
Bikes;Road Bikes;Road-750;11/15/2003;5;2699,95
Bikes;Road Bikes;Road-750;11/16/2003;4;2159,96
Bikes;Road Bikes;Road-750;11/17/2003;2;1079,98
Bikes;Road Bikes;Road-750;11/18/2003;4;2159,96
Bikes;Road Bikes;Road-750;11/19/2003;4;2159,96
Bikes;Road Bikes;Road-750;11/20/2003;2;1079,98
Bikes;Road Bikes;Road-750;11/21/2003;3;1619,97
Bikes;Road Bikes;Road-750;11/22/2003;3;1619,97
Bikes;Road Bikes;Road-750;11/24/2003;4;2159,96
Bikes;Road Bikes;Road-750;11/25/2003;2;1079,98
Bikes;Road Bikes;Road-750;11/26/2003;8;4319,92
Bikes;Road Bikes;Road-750;11/27/2003;2;1079,98
Bikes;Road Bikes;Road-750;11/28/2003;3;1619,97
Bikes;Road Bikes;Road-750;11/29/2003;7;3779,93
Bikes;Road Bikes;Road-750;11/30/2003;3;1619,97
Bikes;Road Bikes;Road-750;12/1/2003;1;539,99
Bikes;Road Bikes;Road-750;12/2/2003;5;2699,95
Bikes;Road Bikes;Road-750;12/3/2003;3;1619,97
Bikes;Road Bikes;Road-750;12/4/2003;4;2159,96
Bikes;Road Bikes;Road-750;12/5/2003;1;539,99
Bikes;Road Bikes;Road-750;12/6/2003;4;2159,96
Bikes;Road Bikes;Road-750;12/7/2003;4;2159,96
Bikes;Road Bikes;Road-750;12/8/2003;2;1079,98
Bikes;Road Bikes;Road-750;12/9/2003;3;1619,97
Bikes;Road Bikes;Road-750;12/10/2003;2;1079,98
Bikes;Road Bikes;Road-750;12/11/2003;15;8099,85
Bikes;Road Bikes;Road-750;12/12/2003;2;1079,98
Bikes;Road Bikes;Road-750;12/13/2003;4;2159,96
Bikes;Road Bikes;Road-750;12/14/2003;4;2159,96
Bikes;Road Bikes;Road-750;12/15/2003;5;2699,95
Bikes;Road Bikes;Road-750;12/16/2003;2;1079,98
Bikes;Road Bikes;Road-750;12/17/2003;3;1619,97
Bikes;Road Bikes;Road-750;12/18/2003;7;3779,93
Bikes;Road Bikes;Road-750;12/19/2003;10;5399,9
Bikes;Road Bikes;Road-750;12/20/2003;7;3779,93
Bikes;Road Bikes;Road-750;12/21/2003;7;3779,93
Bikes;Road Bikes;Road-750;12/22/2003;1;539,99
Bikes;Road Bikes;Road-750;12/23/2003;8;4319,92
Bikes;Road Bikes;Road-750;12/24/2003;7;3779,93
Bikes;Road Bikes;Road-750;12/25/2003;7;3779,93
Bikes;Road Bikes;Road-750;12/26/2003;5;2699,95
Bikes;Road Bikes;Road-750;12/27/2003;6;3239,94
Bikes;Road Bikes;Road-750;12/28/2003;2;1079,98
Bikes;Road Bikes;Road-750;12/29/2003;1;539,99
Bikes;Road Bikes;Road-750;12/30/2003;4;2159,96
Bikes;Road Bikes;Road-750;12/31/2003;2;1079,98
Bikes;Road Bikes;Road-750;1/1/2004;6;3239,94
Bikes;Road Bikes;Road-750;1/2/2004;6;3239,94
Bikes;Road Bikes;Road-750;1/3/2004;3;1619,97
Bikes;Road Bikes;Road-750;1/4/2004;5;2699,95
Bikes;Road Bikes;Road-750;1/5/2004;2;1079,98
Bikes;Road Bikes;Road-750;1/6/2004;7;3779,93
Bikes;Road Bikes;Road-750;1/7/2004;5;2699,95
Bikes;Road Bikes;Road-750;1/8/2004;3;1619,97
Bikes;Road Bikes;Road-750;1/9/2004;9;4859,91
Bikes;Road Bikes;Road-750;1/10/2004;6;3239,94
Bikes;Road Bikes;Road-750;1/11/2004;1;539,99
Bikes;Road Bikes;Road-750;1/12/2004;7;3779,93
Bikes;Road Bikes;Road-750;1/13/2004;2;1079,98
Bikes;Road Bikes;Road-750;1/14/2004;1;539,99
Bikes;Road Bikes;Road-750;1/15/2004;4;2159,96
Bikes;Road Bikes;Road-750;1/16/2004;1;539,99
Bikes;Road Bikes;Road-750;1/17/2004;6;3239,94
Bikes;Road Bikes;Road-750;1/18/2004;4;2159,96
Bikes;Road Bikes;Road-750;1/19/2004;4;2159,96
Bikes;Road Bikes;Road-750;1/20/2004;3;1619,97
Bikes;Road Bikes;Road-750;1/21/2004;4;2159,96
Bikes;Road Bikes;Road-750;1/22/2004;2;1079,98
Bikes;Road Bikes;Road-750;1/23/2004;1;539,99
Bikes;Road Bikes;Road-750;1/24/2004;2;1079,98
Bikes;Road Bikes;Road-750;1/25/2004;2;1079,98
Bikes;Road Bikes;Road-750;1/26/2004;5;2699,95
Bikes;Road Bikes;Road-750;1/27/2004;5;2699,95
Bikes;Road Bikes;Road-750;1/28/2004;3;1619,97
Bikes;Road Bikes;Road-750;1/29/2004;2;1079,98
Bikes;Road Bikes;Road-750;1/30/2004;8;4319,92
Bikes;Road Bikes;Road-750;1/31/2004;5;2699,95
Bikes;Road Bikes;Road-750;2/1/2004;6;3239,94
Bikes;Road Bikes;Road-750;2/2/2004;3;1619,97
Bikes;Road Bikes;Road-750;2/3/2004;3;1619,97
Bikes;Road Bikes;Road-750;2/4/2004;2;1079,98
Bikes;Road Bikes;Road-750;2/5/2004;5;2699,95
Bikes;Road Bikes;Road-750;2/6/2004;4;2159,96
Bikes;Road Bikes;Road-750;2/7/2004;4;2159,96
Bikes;Road Bikes;Road-750;2/8/2004;2;1079,98
Bikes;Road Bikes;Road-750;2/9/2004;4;2159,96
Bikes;Road Bikes;Road-750;2/10/2004;7;3779,93
Bikes;Road Bikes;Road-750;2/11/2004;3;1619,97
Bikes;Road Bikes;Road-750;2/12/2004;3;1619,97
Bikes;Road Bikes;Road-750;2/13/2004;3;1619,97
Bikes;Road Bikes;Road-750;2/14/2004;6;3239,94
Bikes;Road Bikes;Road-750;2/15/2004;4;2159,96
Bikes;Road Bikes;Road-750;2/16/2004;2;1079,98
Bikes;Road Bikes;Road-750;2/17/2004;2;1079,98
Bikes;Road Bikes;Road-750;2/18/2004;1;539,99
Bikes;Road Bikes;Road-750;2/19/2004;6;3239,94
Bikes;Road Bikes;Road-750;2/20/2004;9;4859,91
Bikes;Road Bikes;Road-750;2/21/2004;4;2159,96
Bikes;Road Bikes;Road-750;2/22/2004;4;2159,96
Bikes;Road Bikes;Road-750;2/23/2004;5;2699,95
Bikes;Road Bikes;Road-750;2/24/2004;7;3779,93
Bikes;Road Bikes;Road-750;2/25/2004;2;1079,98
Bikes;Road Bikes;Road-750;2/26/2004;5;2699,95
Bikes;Road Bikes;Road-750;2/27/2004;6;3239,94
Bikes;Road Bikes;Road-750;2/28/2004;3;1619,97
Bikes;Road Bikes;Road-750;2/29/2004;6;3239,94
Bikes;Road Bikes;Road-750;3/1/2004;7;3779,93
Bikes;Road Bikes;Road-750;3/2/2004;6;3239,94
Bikes;Road Bikes;Road-750;3/3/2004;1;539,99
Bikes;Road Bikes;Road-750;3/4/2004;5;2699,95
Bikes;Road Bikes;Road-750;3/5/2004;3;1619,97
Bikes;Road Bikes;Road-750;3/6/2004;6;3239,94
Bikes;Road Bikes;Road-750;3/8/2004;3;1619,97
Bikes;Road Bikes;Road-750;3/9/2004;4;2159,96
Bikes;Road Bikes;Road-750;3/10/2004;3;1619,97
Bikes;Road Bikes;Road-750;3/11/2004;4;2159,96
Bikes;Road Bikes;Road-750;3/13/2004;4;2159,96
Bikes;Road Bikes;Road-750;3/14/2004;5;2699,95
Bikes;Road Bikes;Road-750;3/15/2004;3;1619,97
Bikes;Road Bikes;Road-750;3/16/2004;5;2699,95
Bikes;Road Bikes;Road-750;3/17/2004;2;1079,98
Bikes;Road Bikes;Road-750;3/18/2004;6;3239,94
Bikes;Road Bikes;Road-750;3/19/2004;5;2699,95
Bikes;Road Bikes;Road-750;3/20/2004;14;7559,86
Bikes;Road Bikes;Road-750;3/21/2004;4;2159,96
Bikes;Road Bikes;Road-750;3/23/2004;4;2159,96
Bikes;Road Bikes;Road-750;3/24/2004;1;539,99
Bikes;Road Bikes;Road-750;3/25/2004;3;1619,97
Bikes;Road Bikes;Road-750;3/26/2004;3;1619,97
Bikes;Road Bikes;Road-750;3/27/2004;3;1619,97
Bikes;Road Bikes;Road-750;3/28/2004;7;3779,93
Bikes;Road Bikes;Road-750;3/29/2004;2;1079,98
Bikes;Road Bikes;Road-750;3/30/2004;5;2699,95
Bikes;Road Bikes;Road-750;3/31/2004;3;1619,97
Bikes;Road Bikes;Road-750;4/1/2004;7;3779,93
Bikes;Road Bikes;Road-750;4/2/2004;8;4319,92
Bikes;Road Bikes;Road-750;4/3/2004;1;539,99
Bikes;Road Bikes;Road-750;4/4/2004;7;3779,93
Bikes;Road Bikes;Road-750;4/5/2004;4;2159,96
Bikes;Road Bikes;Road-750;4/6/2004;8;4319,92
Bikes;Road Bikes;Road-750;4/7/2004;7;3779,93
Bikes;Road Bikes;Road-750;4/8/2004;4;2159,96
Bikes;Road Bikes;Road-750;4/9/2004;1;539,99
Bikes;Road Bikes;Road-750;4/10/2004;3;1619,97
Bikes;Road Bikes;Road-750;4/11/2004;1;539,99
Bikes;Road Bikes;Road-750;4/12/2004;3;1619,97
Bikes;Road Bikes;Road-750;4/13/2004;5;2699,95
Bikes;Road Bikes;Road-750;4/14/2004;6;3239,94
Bikes;Road Bikes;Road-750;4/15/2004;10;5399,9
Bikes;Road Bikes;Road-750;4/16/2004;6;3239,94
Bikes;Road Bikes;Road-750;4/17/2004;1;539,99
Bikes;Road Bikes;Road-750;4/18/2004;6;3239,94
Bikes;Road Bikes;Road-750;4/19/2004;3;1619,97
Bikes;Road Bikes;Road-750;4/20/2004;5;2699,95
Bikes;Road Bikes;Road-750;4/21/2004;7;3779,93
Bikes;Road Bikes;Road-750;4/22/2004;8;4319,92
Bikes;Road Bikes;Road-750;4/23/2004;8;4319,92
Bikes;Road Bikes;Road-750;4/24/2004;5;2699,95
Bikes;Road Bikes;Road-750;4/25/2004;1;539,99
Bikes;Road Bikes;Road-750;4/26/2004;4;2159,96
Bikes;Road Bikes;Road-750;4/27/2004;1;539,99
Bikes;Road Bikes;Road-750;4/28/2004;3;1619,97
Bikes;Road Bikes;Road-750;4/29/2004;8;4319,92
Bikes;Road Bikes;Road-750;4/30/2004;4;2159,96
Bikes;Road Bikes;Road-750;5/1/2004;3;1619,97
Bikes;Road Bikes;Road-750;5/2/2004;6;3239,94
Bikes;Road Bikes;Road-750;5/3/2004;3;1619,97
Bikes;Road Bikes;Road-750;5/4/2004;3;1619,97
Bikes;Road Bikes;Road-750;5/5/2004;6;3239,94
Bikes;Road Bikes;Road-750;5/6/2004;3;1619,97
Bikes;Road Bikes;Road-750;5/7/2004;11;5939,89
Bikes;Road Bikes;Road-750;5/8/2004;5;2699,95
Bikes;Road Bikes;Road-750;5/9/2004;5;2699,95
Bikes;Road Bikes;Road-750;5/10/2004;5;2699,95
Bikes;Road Bikes;Road-750;5/11/2004;4;2159,96
Bikes;Road Bikes;Road-750;5/12/2004;3;1619,97
Bikes;Road Bikes;Road-750;5/13/2004;7;3779,93
Bikes;Road Bikes;Road-750;5/14/2004;2;1079,98
Bikes;Road Bikes;Road-750;5/15/2004;5;2699,95
Bikes;Road Bikes;Road-750;5/16/2004;7;3779,93
Bikes;Road Bikes;Road-750;5/17/2004;8;4319,92
Bikes;Road Bikes;Road-750;5/18/2004;8;4319,92
Bikes;Road Bikes;Road-750;5/19/2004;2;1079,98
Bikes;Road Bikes;Road-750;5/20/2004;6;3239,94
Bikes;Road Bikes;Road-750;5/21/2004;4;2159,96
Bikes;Road Bikes;Road-750;5/22/2004;3;1619,97
Bikes;Road Bikes;Road-750;5/23/2004;3;1619,97
